Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2677892,2013-10-09 14:04:23,72354,20463,1
2677893,2013-10-09 14:04:23,72354,39010,1
2677926,2013-10-09 14:23:38,72353,72332,1
2678030,2013-10-09 16:36:06,72360,62677,1
2678057,2013-10-09 17:09:32,72353,62677,1
2678127,2013-10-09 18:08:14,2306,3458,1
2678173,2013-10-09 18:43:41,72375,58107,1
2678655,2013-10-10 01:11:25,72375,55236,1
2678906,2013-10-10 05:55:39,72418,2492,1
2678931,2013-10-10 06:24:06,72418,51718,1
2679068,2013-10-10 09:11:52,5450,65898,1
2679529,2013-10-10 16:08:47,72458,72421,1
2679731,2013-10-10 18:59:48,56695,14088,1
2679747,2013-10-10 19:26:46,72474,22210,1
2679748,2013-10-10 19:26:46,72474,8774,1
2679749,2013-10-10 19:26:46,72474,9365,1
2679917,2013-10-10 21:36:18,72481,10213,1
2680410,2013-10-11 04:06:00,71871,16921,1
2680759,2013-10-11 10:23:28,72450,5450,1
2680761,2013-10-11 10:28:02,72482,60476,1
2680762,2013-10-11 10:28:02,72482,19216,1
2680763,2013-10-11 10:28:02,72482,29781,1
2681021,2013-10-11 13:19:50,72548,20245,1
2681097,2013-10-11 14:37:48,72554,9926,1
2681136,2013-10-11 15:18:07,72557,72553,1
2681383,2013-10-11 18:06:51,72453,72573,1
2681385,2013-10-11 18:09:17,72573,72453,1
2681530,2013-10-11 20:02:20,72581,14140,3
2681533,2013-10-11 20:05:32,72579,31,3
2681773,2013-10-11 23:26:25,72560,72370,1
2681786,2013-10-11 23:34:46,72554,9926,3
2681802,2013-10-12 00:20:36,72568,66473,1
2681825,2013-10-12 01:03:28,72573,12002,1
2681826,2013-10-12 01:05:22,72590,65455,1
2681827,2013-10-12 01:05:22,72590,43312,1
2681911,2013-10-12 03:04:00,72560,72370,3
2682118,2013-10-12 08:41:52,58708,60500,1
2682119,2013-10-12 08:41:52,58708,60994,1
2682163,2013-10-12 10:04:51,12002,72573,1
2682410,2013-10-12 14:28:09,72619,60383,1
2682455,2013-10-12 15:21:34,72619,60383,3
2682571,2013-10-12 17:08:27,72623,72617,1
2682650,2013-10-12 18:36:17,72623,72617,3
2682827,2013-10-12 22:32:58,72625,41467,1
2684153,2013-10-13 06:36:35,72646,30281,1
2684154,2013-10-13 06:36:35,72646,28316,1
2684165,2013-10-13 06:39:19,72646,4756,1
2684257,2013-10-13 08:12:56,72648,69889,3
2684480,2013-10-13 11:46:42,72646,4756,3
2684805,2013-10-13 16:31:36,72652,31,3
2684839,2013-10-13 16:57:56,72652,31,1
2685093,2013-10-13 21:02:14,72686,6966,3
2685996,2013-10-14 13:11:38,72266,21152,1
2685997,2013-10-14 13:11:38,72266,32125,1
2686197,2013-10-14 15:36:17,72739,56538,1
2686323,2013-10-14 17:39:44,72741,15463,1
2686462,2013-10-14 19:18:07,70221,31755,1
2686531,2013-10-14 20:15:12,72697,72570,1
2686597,2013-10-14 20:55:45,72678,71164,1
2686637,2013-10-14 21:21:19,72764,57847,1
2686970,2013-10-15 01:51:40,72786,8755,1
2687127,2013-10-15 04:57:18,72793,72262,1
2687139,2013-10-15 05:06:02,72790,5747,1
2687151,2013-10-15 05:21:36,72775,3734,1
2687343,2013-10-15 08:37:16,72799,4612,1
2687471,2013-10-15 11:20:17,60235,38001,1
2687476,2013-10-15 11:26:57,66129,72824,1
2687769,2013-10-15 14:56:01,72853,13314,1
2687833,2013-10-15 15:43:24,72858,67571,3
2687970,2013-10-15 17:05:57,72869,9751,1
2688156,2013-10-15 19:15:11,71090,71184,1
2688198,2013-10-15 19:41:29,72872,67903,1
2688231,2013-10-15 20:16:04,72878,51607,1
2688272,2013-10-15 20:55:41,72891,28992,1
2688410,2013-10-15 22:45:48,64991,64597,1
2688556,2013-10-16 01:39:15,72913,33059,1
2688557,2013-10-16 01:39:15,72913,20452,1
2688630,2013-10-16 02:48:27,72911,3463,1
2688634,2013-10-16 02:55:24,72911,26842,1
2689175,2013-10-16 14:03:47,72717,64163,1
2689392,2013-10-16 16:36:38,72970,866,1
2689528,2013-10-16 18:09:23,72978,36152,1
2689547,2013-10-16 18:22:09,72975,72669,1
2690006,2013-10-16 23:32:43,73007,38530,1
2690062,2013-10-17 00:24:45,72809,8689,1
2690392,2013-10-17 06:08:23,72905,72626,1
2690446,2013-10-17 07:08:33,72482,29781,3
2690498,2013-10-17 08:09:13,72467,72418,1
2690913,2013-10-17 15:01:44,73067,51718,1
2690914,2013-10-17 15:01:44,73067,71260,1
2691231,2013-10-17 20:13:45,73077,43677,3
2691326,2013-10-17 21:52:17,72626,67512,1
2691327,2013-10-17 21:52:17,72626,47178,1
2691736,2013-10-18 04:32:59,70262,64261,1
2692059,2013-10-18 10:11:04,73133,43216,1
2692157,2013-10-18 11:06:50,73139,17066,1
2692268,2013-10-18 12:11:28,73132,52631,1
2692583,2013-10-18 16:36:47,73162,58079,1
2692665,2013-10-18 17:56:01,73167,27773,1
2692729,2013-10-18 18:42:20,72809,63386,1
2692734,2013-10-18 18:48:21,70307,4093,3
2692764,2013-10-18 19:00:26,72809,70153,1
2692847,2013-10-18 19:41:23,46889,72418,1
2692871,2013-10-18 20:04:02,73182,18438,1
2692913,2013-10-18 20:37:23,73179,20836,1
2692951,2013-10-18 20:57:56,23142,726,1
2692952,2013-10-18 20:57:56,23142,46856,1
2693041,2013-10-18 21:56:33,73157,72857,1
2693329,2013-10-19 02:53:07,73208,31366,1
2693539,2013-10-19 07:25:25,73188,22501,1
2693540,2013-10-19 07:25:25,73188,30717,1
2693541,2013-10-19 07:25:25,73188,36152,1
2693550,2013-10-19 07:49:41,73209,59784,1
2693552,2013-10-19 07:52:24,73212,42946,1
2693598,2013-10-19 08:50:26,72575,70899,1
2693791,2013-10-19 13:47:22,73217,35316,1
2693879,2013-10-19 15:25:44,73043,20523,1
2694091,2013-10-19 18:43:39,73043,20523,3
2694528,2013-10-20 02:16:30,62269,67907,1
2694541,2013-10-20 02:23:33,72118,23666,1
2695714,2013-10-20 20:19:39,73313,65212,1
2695874,2013-10-20 22:00:29,73320,18234,1
2695910,2013-10-20 22:27:53,73301,4023,1
2695911,2013-10-20 22:27:53,73301,4569,1
2696003,2013-10-20 23:41:03,72857,73157,1
2696200,2013-10-21 03:45:46,72118,29271,1
2696233,2013-10-21 04:45:55,72575,58709,1
2696234,2013-10-21 04:45:55,72575,33888,1
2696591,2013-10-21 12:16:18,73349,30159,1
2696707,2013-10-21 13:44:46,73342,3614,3
2696710,2013-10-21 13:50:07,73281,6,1
2697045,2013-10-21 17:58:57,73390,32318,1
2697103,2013-10-21 18:37:20,73390,32318,3
2697424,2013-10-21 23:30:00,73416,52609,3
2697454,2013-10-22 00:01:40,73412,73421,3
2697524,2013-10-22 01:51:31,73425,23142,1
2697747,2013-10-22 06:35:14,73432,55316,1
2698029,2013-10-22 10:41:19,73432,55316,3
2698171,2013-10-22 12:55:14,73466,68834,1
2698284,2013-10-22 14:46:19,73455,4612,1
2698285,2013-10-22 14:46:19,73455,46164,1
2698322,2013-10-22 15:09:13,73355,2134,1
2698323,2013-10-22 15:09:13,73355,10141,1
2698406,2013-10-22 16:12:30,73477,56322,1
2698452,2013-10-22 16:49:38,73490,20520,1
2698665,2013-10-22 20:34:57,69889,73231,1
2698930,2013-10-23 01:25:13,73478,57203,1
2698931,2013-10-23 01:25:13,73478,55487,1
2699059,2013-10-23 03:04:17,73537,28029,1
2699267,2013-10-23 08:08:39,72818,7225,1
2699373,2013-10-23 09:39:51,66129,11109,1
2699376,2013-10-23 09:44:37,72824,11109,1
2699440,2013-10-23 10:49:22,73562,69130,1
2699441,2013-10-23 10:49:22,73562,70653,1
2699512,2013-10-23 12:04:48,69130,73562,1
2699636,2013-10-23 14:02:10,73546,56350,3
2699772,2013-10-23 15:21:25,57359,12029,1
2700080,2013-10-23 18:01:01,73601,41438,1
2700104,2013-10-23 18:15:43,73601,220,1
2700116,2013-10-23 18:19:04,73601,28618,1
2700587,2013-10-24 00:43:33,73629,5885,1
2700666,2013-10-24 02:08:17,73646,33327,1
2700788,2013-10-24 04:24:12,72573,73654,1
2700791,2013-10-24 04:33:09,73654,12002,1
2700792,2013-10-24 04:33:09,73654,72573,1
2701235,2013-10-24 12:15:12,73664,73320,1
2701802,2013-10-24 20:28:21,73708,73575,1
2701805,2013-10-24 20:28:52,73575,73708,1
2701920,2013-10-24 21:34:20,73721,73712,1
2701937,2013-10-24 21:38:03,73723,16608,1
2702121,2013-10-25 01:40:02,73733,59047,1
2702304,2013-10-25 06:44:10,73637,62916,1
2702712,2013-10-25 12:50:56,73757,20836,1
2702713,2013-10-25 12:50:56,73757,17565,1
2702723,2013-10-25 13:00:08,73708,14226,1
2702872,2013-10-25 14:19:01,73637,62916,3
2702900,2013-10-25 14:32:15,73722,10795,1
2703033,2013-10-25 16:27:34,73724,49521,1
2703098,2013-10-25 17:14:23,73764,14226,1
2703125,2013-10-25 17:40:04,73778,50,1
2703126,2013-10-25 17:42:41,73788,3730,1
2703137,2013-10-25 17:54:01,73785,18215,1
2703402,2013-10-25 22:53:11,73776,20720,3
2703585,2013-10-26 03:42:25,73798,38700,1
2704018,2013-10-26 13:24:21,73825,73829,1
2704048,2013-10-26 13:40:55,73830,22528,1
2704187,2013-10-26 15:36:34,73818,71525,1
2704332,2013-10-26 18:25:10,73818,30261,1
2704908,2013-10-27 06:12:29,73861,14500,1
2705034,2013-10-27 07:56:34,73861,70899,1
2705383,2013-10-27 15:30:26,73875,6652,1
2705384,2013-10-27 15:30:41,73875,6652,3
2705433,2013-10-27 16:36:19,73869,33888,1
2705434,2013-10-27 16:36:19,73869,65692,1
2705622,2013-10-27 19:50:22,73869,5235,1
2705854,2013-10-27 23:26:23,67543,56779,1
2706312,2013-10-28 08:12:34,73925,73830,1
2706412,2013-10-28 10:05:39,73931,46597,1
2706558,2013-10-28 12:59:30,73944,73032,1
2706559,2013-10-28 13:00:34,29248,9751,1
2706620,2013-10-28 14:36:11,73950,12425,1
2706669,2013-10-28 15:31:19,73884,73885,1
2706803,2013-10-28 17:23:24,73953,48786,1
2706843,2013-10-28 17:51:19,73957,73623,1
2706874,2013-10-28 18:23:12,73486,71005,1
2707455,2013-10-29 05:11:18,74012,73486,1
2707456,2013-10-29 05:11:18,74012,8161,1
2707916,2013-10-29 14:28:40,74039,41467,1
2707977,2013-10-29 14:49:51,61546,34611,1
2708009,2013-10-29 15:15:31,74043,298,1
2708056,2013-10-29 16:10:59,74047,31036,1
2708233,2013-10-29 17:59:08,74057,2492,1
2708370,2013-10-29 19:38:43,74065,2691,1
2708452,2013-10-29 20:53:24,73950,56895,1
2708921,2013-10-30 08:46:26,74098,22884,1
2709200,2013-10-30 12:06:37,74091,44139,1
2709206,2013-10-30 12:07:49,74099,22731,1
2709208,2013-10-30 12:15:40,74082,73439,1
2709657,2013-10-30 17:27:38,74135,71489,1
2709754,2013-10-30 18:16:51,74078,11109,1
2709755,2013-10-30 18:16:51,74078,67903,1
2709783,2013-10-30 18:26:31,73858,74158,1
2709866,2013-10-30 19:14:14,74082,74164,1
2709908,2013-10-30 19:43:54,74161,10810,1
2709993,2013-10-30 20:52:42,74174,16665,1
2710021,2013-10-30 21:37:40,74174,16665,3
2710069,2013-10-30 22:16:39,74181,24900,1
2710313,2013-10-31 02:38:11,74110,52631,1
2710660,2013-10-31 09:41:24,74082,58564,1
2710871,2013-10-31 12:07:42,74233,22718,1
2711118,2013-10-31 14:33:05,74113,59838,1
2711136,2013-10-31 14:47:49,74233,22718,3
2711428,2013-10-31 17:40:09,74263,18638,1
2711461,2013-10-31 18:03:47,73964,74104,1
2711571,2013-10-31 19:27:16,74243,1444,1
2711811,2013-11-01 00:05:59,74278,74140,1
2711857,2013-11-01 01:24:43,74286,17462,1
2712301,2013-11-01 11:18:36,74078,28029,1
2712375,2013-11-01 12:42:08,74290,3734,1
2712426,2013-11-01 13:25:16,74311,71525,1
2712479,2013-11-01 14:01:03,74317,50537,1
2712800,2013-11-01 19:23:21,74317,16327,1
2712989,2013-11-01 22:50:04,74343,17402,1
2712998,2013-11-01 23:07:55,74334,15423,1
2713013,2013-11-01 23:26:53,74350,32941,1
2713293,2013-11-02 07:37:47,74350,73706,1
2713565,2013-11-02 13:13:35,74354,36113,1
2713577,2013-11-02 13:23:16,74354,5782,1
2713631,2013-11-02 14:14:35,74385,5534,1
2713945,2013-11-02 18:28:53,74391,35955,1
2713992,2013-11-02 19:17:43,74406,74147,1
2714331,2013-11-03 01:38:59,74431,59910,1
2714334,2013-11-03 01:47:57,74434,2492,1
2714335,2013-11-03 01:47:57,74434,27958,1
2714536,2013-11-03 06:34:24,74445,20836,1
2714540,2013-11-03 06:50:48,74448,15664,1
2714721,2013-11-03 10:56:39,74450,71731,1
2714763,2013-11-03 12:13:54,73869,35091,1
2715135,2013-11-03 18:56:47,57688,22346,1
2716184,2013-11-04 11:31:49,74531,30361,1
2716329,2013-11-04 13:45:19,74531,1142,3
2716470,2013-11-04 15:34:13,74544,20523,1
2716471,2013-11-04 15:34:13,74544,48072,1
2716504,2013-11-04 15:51:06,74549,11109,1
2716860,2013-11-04 20:31:40,74549,11109,3
2716951,2013-11-04 21:05:49,71782,11210,1
2716983,2013-11-04 21:37:24,74580,35940,1
2717178,2013-11-05 00:41:35,74586,71806,1
2717179,2013-11-05 00:42:03,74586,4220,1
2717512,2013-11-05 07:50:34,74469,74612,1
2717688,2013-11-05 10:52:05,74614,2516,1
2717689,2013-11-05 10:52:05,74614,59336,1
2717693,2013-11-05 10:55:53,74620,64538,1
2717716,2013-11-05 11:13:52,74620,13709,1
2717946,2013-11-05 13:45:32,74564,21844,1
2717947,2013-11-05 13:45:32,74564,71231,1
2718224,2013-11-05 17:16:32,74561,26702,1
2718547,2013-11-05 21:41:37,74468,3779,1
2718628,2013-11-05 22:38:45,74686,13085,1
2718930,2013-11-06 03:24:17,74718,74350,1
2718931,2013-11-06 03:24:17,74718,74262,1
2718932,2013-11-06 03:27:09,73706,74718,1
2719195,2013-11-06 10:21:21,74251,70783,1
2719404,2013-11-06 12:59:01,74718,16218,1
2719405,2013-11-06 12:59:01,74718,46856,1
2719428,2013-11-06 13:27:48,74734,47483,1
2719904,2013-11-06 19:35:57,74661,20035,1
2719920,2013-11-06 20:07:51,74736,26390,1
2720016,2013-11-06 21:48:23,74752,7308,1
2720202,2013-11-07 00:16:27,74808,33918,1
2720407,2013-11-07 04:29:04,74824,37469,1
2720419,2013-11-07 04:33:16,58641,26024,1
2720799,2013-11-07 11:01:15,42946,53224,1
2720849,2013-11-07 11:25:40,46515,47771,1
2721074,2013-11-07 14:23:31,74775,23224,1
2721318,2013-11-07 17:20:29,74886,12262,1
2721369,2013-11-07 17:54:37,74887,4272,1
2721439,2013-11-07 18:36:26,74776,30788,1
2721440,2013-11-07 18:38:01,10540,11583,1
2721456,2013-11-07 18:53:46,74893,6728,1
2721457,2013-11-07 18:53:46,74893,726,1
2721583,2013-11-07 20:41:40,74843,51718,1
2721806,2013-11-07 23:59:13,74887,52274,1
2721990,2013-11-08 03:38:56,74931,74833,1
2722247,2013-11-08 08:24:18,74955,22502,1
2722248,2013-11-08 08:24:18,74955,20010,1
2722759,2013-11-08 15:48:49,74978,15426,1
2722935,2013-11-08 18:16:36,74998,4220,1
2723073,2013-11-08 20:22:46,74999,20523,1
2723083,2013-11-08 20:31:30,75011,44134,1
2723092,2013-11-08 21:00:03,75005,74537,1
2723229,2013-11-08 23:33:26,74978,1223,1
2723298,2013-11-09 00:26:50,75024,72613,1
2723359,2013-11-09 01:58:15,75028,56923,1
2723360,2013-11-09 01:58:15,75028,60904,1
2723402,2013-11-09 03:20:14,75030,298,1
2723628,2013-11-09 09:16:16,75039,29325,1
2723772,2013-11-09 12:20:01,74939,74898,1
2723922,2013-11-09 15:15:44,75020,17331,1
2725086,2013-11-09 17:40:01,75059,6127,1
2725100,2013-11-09 17:47:15,75054,74372,1
2726189,2013-11-09 20:29:25,76067,3653,1
2726253,2013-11-09 21:44:11,76073,17196,1
2726301,2013-11-09 22:19:46,74776,21486,1
2726410,2013-11-09 23:58:00,76059,31658,1
2726411,2013-11-09 23:58:00,76059,67204,1
2726641,2013-11-10 05:02:45,76092,45124,1
2726690,2013-11-10 05:55:44,76059,71452,1
2726960,2013-11-10 12:43:43,76092,45124,3
2727218,2013-11-10 16:41:56,76059,69448,1
2727443,2013-11-10 20:24:20,75050,34636,1
2727444,2013-11-10 20:24:20,75050,20523,1
2727565,2013-11-10 23:12:15,76149,72032,1
2727609,2013-11-11 00:13:01,76165,9131,1
2727724,2013-11-11 01:46:48,76163,12262,1
2728002,2013-11-11 06:15:05,76190,1576,1
2728293,2013-11-11 12:15:05,76199,38967,1
2728942,2013-11-11 19:43:15,76265,74818,1
2729160,2013-11-11 22:10:28,76280,33036,1
2729251,2013-11-12 00:04:22,76279,18248,1
2729265,2013-11-12 00:23:48,76248,76258,3
2729267,2013-11-12 00:23:58,76230,76258,3
2729340,2013-11-12 01:46:47,76250,555,1
2729420,2013-11-12 02:56:51,75030,12262,1
2729421,2013-11-12 02:56:51,75030,76163,1
2729425,2013-11-12 03:04:44,76290,67978,1
2729487,2013-11-12 04:33:22,74372,12262,1
2729753,2013-11-12 09:15:47,76195,72973,1
2730228,2013-11-12 14:54:13,76277,14324,1
2730385,2013-11-12 17:32:36,76355,67893,1
2730386,2013-11-12 17:32:36,76355,64163,1
2730578,2013-11-12 20:13:22,3779,74468,1
2730592,2013-11-12 20:17:42,76373,32531,1
2730605,2013-11-12 20:20:18,76265,76375,1
2730764,2013-11-12 22:55:05,76388,19823,1
2730788,2013-11-12 23:14:20,57565,2291,3
2730844,2013-11-13 00:08:48,76364,55691,1
2730860,2013-11-13 00:30:55,76392,18707,1
2731037,2013-11-13 02:41:18,76398,10,1
2731044,2013-11-13 02:41:40,76398,10,3
2731123,2013-11-13 04:03:04,76400,2516,1
2731471,2013-11-13 10:12:40,76371,76059,1
2731655,2013-11-13 12:28:12,76439,12861,1
2731663,2013-11-13 12:45:39,76444,15711,1
2731715,2013-11-13 13:39:32,76448,72995,1
2731809,2013-11-13 14:41:57,76388,28474,1
2731943,2013-11-13 15:45:10,60011,24380,1
2732057,2013-11-13 16:28:22,76473,44904,1
2732206,2013-11-13 18:07:33,68071,76400,1
2732276,2013-11-13 19:20:55,74898,74350,1
2732291,2013-11-13 19:49:28,76410,59913,1
2732360,2013-11-13 20:16:39,76498,50272,1
2732367,2013-11-13 20:36:56,73964,67686,1
2732450,2013-11-13 21:38:12,76497,9510,1
2732590,2013-11-13 23:54:26,76484,59631,1
2732809,2013-11-14 02:22:09,76484,46429,3
2732872,2013-11-14 03:01:22,76163,51718,1
2733174,2013-11-14 08:09:58,76463,6493,1
2733266,2013-11-14 09:53:15,76163,74886,1
2733593,2013-11-14 14:51:51,76547,32706,1
2733644,2013-11-14 15:28:55,76547,32706,3
2734166,2013-11-14 22:43:49,76583,61798,1
2734989,2013-11-15 15:15:46,76662,5520,1
2735067,2013-11-15 16:32:54,76668,74622,1
2735088,2013-11-15 16:51:07,76669,14226,1
2735137,2013-11-15 17:07:03,76668,73103,1
2735185,2013-11-15 17:32:20,76668,74622,3
2735266,2013-11-15 18:34:30,76672,74873,1
2735285,2013-11-15 18:51:21,76483,30348,1
2735335,2013-11-15 19:41:05,70068,46185,1
2735817,2013-11-16 07:50:20,76705,37526,1
2735839,2013-11-16 08:17:44,76635,70828,1
2736242,2013-11-16 17:03:13,76738,20227,1
2737130,2013-11-17 11:58:06,76735,15426,1
2737176,2013-11-17 12:38:09,10220,67396,1
2737276,2013-11-17 14:30:33,76784,65844,1
2737488,2013-11-17 17:59:27,76809,24362,1
2737734,2013-11-17 21:25:07,76825,28730,1
2737768,2013-11-17 22:00:37,76815,14234,1
2737769,2013-11-17 22:00:37,76815,44279,1
2737778,2013-11-17 22:14:23,76811,20227,1
2737828,2013-11-17 22:41:55,76825,28730,3
2737950,2013-11-18 01:40:44,76820,30588,1
2738049,2013-11-18 04:06:12,76837,44928,1
2738231,2013-11-18 07:24:08,74054,72573,1
2738241,2013-11-18 07:51:20,76848,18533,1
2738549,2013-11-18 14:18:29,76814,76609,1
2738574,2013-11-18 14:32:23,76876,50778,1
2738815,2013-11-18 17:19:53,76899,73032,1
2738843,2013-11-18 17:42:32,76906,21933,1
2738845,2013-11-18 17:43:57,76808,10346,1
2738895,2013-11-18 18:17:08,76906,16331,1
2739713,2013-11-19 08:12:27,76973,76887,1
2739741,2013-11-19 08:34:31,76920,53345,1
2739789,2013-11-19 09:33:09,76967,11602,1
2740119,2013-11-19 13:45:28,76999,24257,1
2740180,2013-11-19 14:55:11,77001,14500,1
2740231,2013-11-19 15:23:07,62253,50537,1
2740255,2013-11-19 15:56:12,76815,73869,1
2740378,2013-11-19 17:26:31,77024,32405,1
2740405,2013-11-19 17:39:36,77027,24961,1
2740406,2013-11-19 17:39:36,77027,15548,1
2740415,2013-11-19 17:41:55,77001,14500,3
2740416,2013-11-19 17:42:44,15548,77027,1
2740479,2013-11-19 18:22:24,60011,71260,1
2740480,2013-11-19 18:23:30,77024,32405,3
2740548,2013-11-19 19:24:06,76906,30348,1
2740603,2013-11-19 20:13:29,77042,3734,3
2741478,2013-11-20 12:07:57,76885,46259,1
2741592,2013-11-20 13:34:26,77110,41438,1
2741679,2013-11-20 14:10:44,77018,21530,1
2741680,2013-11-20 14:12:06,77112,4220,1
2742032,2013-11-20 18:40:35,76994,32061,1
2742389,2013-11-20 23:01:53,77188,14500,1
2742391,2013-11-20 23:07:25,77188,29248,1
2742395,2013-11-20 23:08:34,77188,35175,1
2742438,2013-11-20 23:32:59,67679,77019,1
2742828,2013-11-21 07:40:36,77080,60500,1
2743085,2013-11-21 11:14:40,68151,44838,1
2743091,2013-11-21 11:16:50,77237,5347,1
2743418,2013-11-21 16:39:12,50056,65866,1
2743491,2013-11-21 17:18:26,77266,46185,1
2743626,2013-11-21 19:40:45,77280,18891,1
2743727,2013-11-21 21:08:20,77283,46185,1
2743744,2013-11-21 21:15:27,77285,23036,1
2743841,2013-11-21 23:06:01,77080,60994,1
2743942,2013-11-22 00:37:01,77287,74470,1
2743973,2013-11-22 01:13:59,34030,50745,1
2743974,2013-11-22 01:13:59,34030,2374,1
2744008,2013-11-22 01:53:41,26016,11109,1
2744064,2013-11-22 02:50:38,2374,2492,1
2744119,2013-11-22 03:33:46,77317,31488,1
2744185,2013-11-22 04:22:39,77318,24827,1
2744317,2013-11-22 08:27:01,31488,65556,1
2744344,2013-11-22 09:14:10,77325,67903,1
2744474,2013-11-22 11:33:16,77336,66448,1
2744616,2013-11-22 12:46:54,74577,222,1
2744617,2013-11-22 12:46:54,74577,66518,1
2744618,2013-11-22 12:46:54,74577,62034,1
2744787,2013-11-22 15:24:08,77349,1053,3
2744818,2013-11-22 15:51:37,77344,45803,1
2745025,2013-11-22 17:33:32,77320,16456,1
2745032,2013-11-22 17:36:33,77370,16331,1
2745033,2013-11-22 17:36:33,77370,19591,1
2745034,2013-11-22 17:39:24,77350,2306,1
2745064,2013-11-22 17:57:46,77368,77376,1
2745102,2013-11-22 18:19:48,77385,20836,1
2745156,2013-11-22 19:13:38,77317,5158,1
2745223,2013-11-22 20:22:16,77384,77201,1
2745489,2013-11-23 01:09:15,77324,74372,1
2745495,2013-11-23 01:34:05,77248,18284,1
2745503,2013-11-23 01:53:52,77270,2306,1
2746060,2013-11-23 13:43:02,77437,20836,1
2746602,2013-11-23 22:13:05,77478,25440,1
2747133,2013-11-24 11:05:26,77501,18971,1
2747203,2013-11-24 12:16:48,77503,71381,1
2747240,2013-11-24 12:51:45,77427,56837,1
2747553,2013-11-24 18:19:32,77287,65692,1
2747786,2013-11-24 21:41:38,77541,16611,1
2748383,2013-11-25 09:29:17,77529,77538,1
2748435,2013-11-25 10:00:06,77591,60410,1
2748477,2013-11-25 10:25:16,77471,27750,1
2748580,2013-11-25 11:57:05,77542,70619,3
2748636,2013-11-25 12:42:17,52773,76376,1
2748666,2013-11-25 12:58:58,77603,76371,1
2748688,2013-11-25 13:26:00,3989,3377,1
2748878,2013-11-25 15:16:08,77628,77458,1
2748965,2013-11-25 16:07:57,77099,77631,3
2749055,2013-11-25 16:43:56,77635,52838,1
2749133,2013-11-25 17:27:23,77642,20772,1
2749160,2013-11-25 17:47:19,77643,76093,1
2749171,2013-11-25 17:50:15,77643,10540,1
2749232,2013-11-25 18:36:50,77654,77629,1
2749252,2013-11-25 18:41:30,77654,1525,1
2749274,2013-11-25 18:49:48,77556,71064,1
2749450,2013-11-25 20:35:48,77538,77529,1
2749857,2013-11-26 01:59:50,77689,76093,1
2750013,2013-11-26 03:57:01,77602,44429,1
2750347,2013-11-26 09:26:33,77629,77654,1
2750433,2013-11-26 10:30:11,77609,5015,1
2750825,2013-11-26 16:59:46,77733,31,3
2750832,2013-11-26 17:07:16,77705,49991,1
2751061,2013-11-26 20:44:17,77759,77038,3
2751170,2013-11-26 22:53:42,77762,70619,1
2751338,2013-11-27 01:00:28,77784,67571,1
2751423,2013-11-27 02:22:05,70977,55884,1
2751516,2013-11-27 04:31:07,77797,77486,1
2751739,2013-11-27 09:33:45,77820,64152,1
2751749,2013-11-27 10:00:51,2390,2492,1
2751856,2013-11-27 10:58:26,77784,67571,3
2752322,2013-11-27 17:26:45,77846,13314,3
2752324,2013-11-27 17:27:51,77846,20836,1
2752464,2013-11-27 18:33:53,77844,58042,1
2752779,2013-11-27 22:34:06,77888,77907,1
2752780,2013-11-27 22:34:25,77907,77888,1
2752820,2013-11-27 23:18:36,77904,34910,1
2753121,2013-11-28 07:18:22,77922,18438,1
2753317,2013-11-28 10:14:53,77889,46229,1
2753442,2013-11-28 12:37:25,77915,77838,1
2753653,2013-11-28 14:51:13,77959,77889,1
2753976,2013-11-28 19:18:00,70704,32596,1
2753997,2013-11-28 19:40:38,723,10540,1
2754009,2013-11-28 20:02:15,46418,61756,1
2754310,2013-11-29 00:30:31,77622,49399,1
2754515,2013-11-29 07:15:46,77998,77925,1
2755075,2013-11-29 15:45:49,78007,31841,1
2755076,2013-11-29 15:45:49,78007,25605,1
2755382,2013-11-29 21:15:15,78093,11109,1
2755392,2013-11-29 21:36:44,78074,71884,1
2755449,2013-11-29 22:46:05,78055,68864,1
2756087,2013-11-30 14:10:23,78135,52631,1
2756103,2013-11-30 14:40:25,78134,73320,1
2756263,2013-11-30 17:01:09,78122,1447,1
2756264,2013-11-30 17:01:09,78122,13314,1
2756893,2013-12-01 05:32:47,78166,12922,1
2756894,2013-12-01 05:32:47,78166,36152,1
2756941,2013-12-01 06:36:40,38115,50830,1
2757464,2013-12-01 16:48:25,78042,77964,1
2757780,2013-12-01 20:50:19,78226,46019,1
2757787,2013-12-01 20:58:26,78226,118,1
2757857,2013-12-01 21:53:28,78226,46019,3
2757858,2013-12-01 21:57:08,78157,51622,3
2758249,2013-12-02 05:01:23,78255,21896,1
2758285,2013-12-02 05:42:53,78265,78255,1
2758286,2013-12-02 05:42:53,78265,21896,1
2758399,2013-12-02 08:49:43,78254,14076,1
2758846,2013-12-02 15:41:19,78295,48714,1
2758883,2013-12-02 16:05:51,78300,28180,1
2758944,2013-12-02 16:34:11,78079,22029,1
2758980,2013-12-02 16:59:51,9510,41247,1
2758989,2013-12-02 17:08:55,41247,9510,1
2759006,2013-12-02 17:17:58,78305,61786,1
2759012,2013-12-02 17:23:44,78240,49117,1
2759013,2013-12-02 17:23:44,78240,1841,1
2759014,2013-12-02 17:23:44,78240,25235,1
2759109,2013-12-02 18:09:29,78328,33197,1
2759198,2013-12-02 19:08:35,78329,41443,1
2759204,2013-12-02 19:15:15,78328,63978,1
2759369,2013-12-02 21:10:40,77528,78339,1
