Id,UserId,Date
42926,24341,2013-04-19 13:36:55
42928,24549,2013-04-19 14:12:00
42929,127,2013-04-19 14:17:00
42930,17503,2013-04-19 14:22:00
42931,24547,2013-04-19 14:32:03
42932,14749,2013-04-19 14:32:03
42933,24539,2013-04-19 14:42:03
42934,24508,2013-04-19 14:47:03
42935,11075,2013-04-19 14:52:04
42936,11075,2013-04-19 14:52:04
42937,24551,2013-04-19 15:12:07
42938,10749,2013-04-19 15:57:19
42939,6967,2013-04-19 16:12:24
42940,6607,2013-04-19 16:27:24
42941,13038,2013-04-19 16:32:24
42942,8120,2013-04-19 16:37:25
42943,24553,2013-04-19 16:42:24
42944,22407,2013-04-19 16:42:24
42945,10344,2013-04-19 16:52:24
42946,4505,2013-04-19 17:07:25
42947,8040,2013-04-19 17:32:25
42948,24560,2013-04-19 17:42:25
42949,24560,2013-04-19 18:42:25
42950,24559,2013-04-19 19:02:25
42951,24563,2013-04-19 19:12:25
42952,22156,2013-04-19 19:27:25
42953,24564,2013-04-19 19:37:25
42954,4087,2013-04-19 19:47:25
42956,24566,2013-04-19 19:57:26
42957,20504,2013-04-19 20:02:25
42958,24520,2013-04-19 20:32:25
42959,603,2013-04-19 21:07:25
42960,24565,2013-04-19 21:27:35
42961,561,2013-04-19 22:27:35
42962,20399,2013-04-19 22:57:06
42963,6866,2013-04-20 01:12:36
42964,19901,2013-04-20 02:07:49
42965,24484,2013-04-20 02:12:48
42966,5837,2013-04-20 02:12:48
42967,24576,2013-04-20 03:18:01
42968,20211,2013-04-20 05:03:12
42969,24306,2013-04-20 06:43:36
42970,439,2013-04-20 06:53:36
42971,24564,2013-04-20 06:53:36
42972,7641,2013-04-20 07:28:42
42973,6224,2013-04-20 08:18:52
42974,3557,2013-04-20 09:05:07
42975,21587,2013-04-20 09:19:07
42976,24566,2013-04-20 09:59:10
42977,7641,2013-04-20 11:33:47
42979,24351,2013-04-20 12:44:06
42980,24341,2013-04-20 12:49:07
42981,4253,2013-04-20 13:04:14
42982,7641,2013-04-20 14:10:37
42983,24588,2013-04-20 14:15:37
42984,4257,2013-04-20 14:45:42
42985,24587,2013-04-20 15:35:57
42986,11697,2013-04-20 16:11:05
42987,6866,2013-04-20 16:39:10
42988,10776,2013-04-20 17:01:17
42989,3525,2013-04-20 17:31:17
42990,24583,2013-04-20 18:36:17
42992,24341,2013-04-20 19:21:16
42993,22228,2013-04-20 21:51:18
42994,24199,2013-04-20 22:11:17
42995,24606,2013-04-20 23:21:18
42996,17230,2013-04-21 00:06:19
42997,17230,2013-04-21 00:21:18
42998,24606,2013-04-21 00:21:18
42999,24606,2013-04-21 01:01:18
43000,24000,2013-04-21 01:46:18
43001,24557,2013-04-21 01:56:18
43002,24566,2013-04-21 01:56:18
43003,8783,2013-04-21 02:36:18
43004,24595,2013-04-21 02:46:18
43005,20148,2013-04-21 03:36:28
43006,18152,2013-04-21 04:01:30
43007,24503,2013-04-21 06:11:55
43008,24575,2013-04-21 08:47:19
43009,8076,2013-04-21 10:42:38
43010,8076,2013-04-21 10:57:39
43011,20148,2013-04-21 11:12:45
43012,23970,2013-04-21 11:42:52
43013,6233,2013-04-21 11:52:52
43014,24623,2013-04-21 13:17:51
43015,24611,2013-04-21 13:52:52
43016,7641,2013-04-21 14:07:52
43017,24625,2013-04-21 14:07:52
43018,24611,2013-04-21 14:22:52
43019,24334,2013-04-21 15:27:53
43020,4150,2013-04-21 16:07:53
43021,24632,2013-04-21 16:57:53
43022,4278,2013-04-21 16:57:53
43023,24635,2013-04-21 17:22:52
43024,24636,2013-04-21 17:37:53
43025,24633,2013-04-21 17:57:54
43026,22575,2013-04-21 17:57:54
43027,9244,2013-04-21 18:07:53
43029,14443,2013-04-21 19:12:53
43030,10963,2013-04-21 19:17:53
43031,4623,2013-04-21 19:27:53
43032,2817,2013-04-21 19:42:55
43033,10165,2013-04-21 20:27:54
43034,24637,2013-04-21 20:57:53
43035,24627,2013-04-21 21:22:53
43036,16974,2013-04-21 21:52:54
43037,24641,2013-04-21 21:57:54
43038,24641,2013-04-21 22:12:55
43039,22156,2013-04-21 22:22:53
43040,24643,2013-04-21 23:02:53
43041,22549,2013-04-21 23:12:53
43042,22549,2013-04-21 23:37:54
43043,24637,2013-04-22 00:23:06
43044,809,2013-04-22 00:38:38
43045,809,2013-04-22 01:23:20
43046,24173,2013-04-22 02:33:33
43047,8089,2013-04-22 02:38:33
43048,805,2013-04-22 03:00:24
43049,24654,2013-04-22 04:38:54
43050,24173,2013-04-22 04:43:57
43051,20148,2013-04-22 05:19:01
43052,24148,2013-04-22 05:29:01
43053,6512,2013-04-22 05:59:05
43054,24623,2013-04-22 06:59:12
43055,3567,2013-04-22 07:09:11
43056,8632,2013-04-22 07:14:14
43057,16323,2013-04-22 07:29:14
43058,24661,2013-04-22 07:34:14
43060,17230,2013-04-22 08:24:27
43061,24648,2013-04-22 08:39:27
43062,24663,2013-04-22 08:44:28
43063,24612,2013-04-22 09:04:29
43064,22100,2013-04-22 09:09:29
43065,21240,2013-04-22 09:24:36
43066,11469,2013-04-22 09:29:36
43067,4598,2013-04-22 09:49:36
43068,11522,2013-04-22 09:54:36
43069,21240,2013-04-22 09:54:36
43070,5154,2013-04-22 10:04:36
43071,24657,2013-04-22 10:34:36
43072,21240,2013-04-22 10:34:36
43074,795,2013-04-22 11:49:36
43075,19759,2013-04-22 12:04:50
43076,24651,2013-04-22 12:09:37
43077,20603,2013-04-22 12:39:36
43078,18464,2013-04-22 12:39:36
43079,24602,2013-04-22 12:59:36
43080,24669,2013-04-22 12:59:36
43081,23970,2013-04-22 13:09:37
43082,21640,2013-04-22 13:14:36
43083,22119,2013-04-22 13:14:36
43084,24350,2013-04-22 14:04:37
43085,24673,2013-04-22 14:04:37
43086,24679,2013-04-22 15:14:36
43087,22048,2013-04-22 15:19:37
43088,7151,2013-04-22 15:34:36
43089,24674,2013-04-22 15:34:36
43090,20721,2013-04-22 15:39:37
43091,16227,2013-04-22 15:54:36
43093,24682,2013-04-22 15:59:37
43094,16227,2013-04-22 16:14:36
43095,24682,2013-04-22 16:34:36
43096,24683,2013-04-22 16:34:36
43097,24073,2013-04-22 16:34:36
43098,4290,2013-04-22 16:34:36
43099,21640,2013-04-22 16:39:37
43100,24673,2013-04-22 16:39:37
43101,805,2013-04-22 16:49:36
43102,24685,2013-04-22 16:49:36
43104,2817,2013-04-22 17:34:36
43105,20778,2013-04-22 18:09:37
43106,6854,2013-04-22 18:19:37
43107,24686,2013-04-22 18:49:37
43108,4733,2013-04-22 19:29:38
43109,24510,2013-04-22 19:39:38
43110,4864,2013-04-22 20:04:38
43111,20467,2013-04-22 20:24:38
43112,24390,2013-04-22 20:34:38
43113,22119,2013-04-22 20:54:38
43114,5404,2013-04-22 21:04:38
43115,24572,2013-04-22 21:09:38
43116,1566,2013-04-22 21:39:37
43117,21587,2013-04-22 22:04:38
43118,24692,2013-04-22 22:19:38
43119,18190,2013-04-22 22:29:38
43120,24521,2013-04-22 22:29:38
43121,253,2013-04-22 22:44:38
43122,24643,2013-04-22 22:49:39
43123,3277,2013-04-22 22:58:07
43124,22429,2013-04-22 22:59:38
43125,23792,2013-04-22 22:59:38
43126,22222,2013-04-22 23:09:38
43127,13624,2013-04-22 23:19:38
43129,13258,2013-04-22 23:29:38
43130,24693,2013-04-22 23:39:38
43131,24694,2013-04-22 23:39:38
43132,21587,2013-04-23 00:14:42
43133,2040,2013-04-23 00:19:43
43134,24650,2013-04-23 00:29:44
43135,19807,2013-04-23 00:44:44
43136,19923,2013-04-23 00:44:44
43137,24641,2013-04-23 02:14:59
43138,24696,2013-04-23 02:14:59
43139,24693,2013-04-23 02:20:03
43140,24535,2013-04-23 03:00:57
43141,5829,2013-04-23 07:00:47
43142,7291,2013-04-23 07:00:47
43143,24703,2013-04-23 07:25:49
43145,24706,2013-04-23 08:25:48
43146,1977,2013-04-23 08:30:48
43147,14556,2013-04-23 09:00:48
43148,21497,2013-04-23 09:10:48
43149,3305,2013-04-23 09:25:48
43150,24412,2013-04-23 09:35:48
43151,24327,2013-04-23 09:55:48
43152,11187,2013-04-23 10:48:58
43153,24694,2013-04-23 10:50:48
43154,24701,2013-04-23 11:25:48
43155,24575,2013-04-23 12:05:48
43156,22468,2013-04-23 12:20:48
43157,24710,2013-04-23 12:35:49
43158,21846,2013-04-23 12:40:49
43159,24711,2013-04-23 13:05:49
43160,24711,2013-04-23 13:10:50
43161,6971,2013-04-23 13:20:49
43162,17941,2013-04-23 13:20:49
43163,24721,2013-04-23 14:20:49
43164,24697,2013-04-23 14:30:49
43165,24073,2013-04-23 14:45:49
43166,24411,2013-04-23 14:55:49
43167,17812,2013-04-23 15:10:49
43168,12603,2013-04-23 15:15:49
43169,24723,2013-04-23 15:55:49
43170,24334,2013-04-23 16:25:50
43171,4989,2013-04-23 16:45:49
43172,24182,2013-04-23 17:30:50
43173,24738,2013-04-23 17:53:24
43174,24602,2013-04-23 17:55:50
43175,37,2013-04-23 18:00:51
43177,10823,2013-04-23 18:10:53
43178,24725,2013-04-23 18:20:53
43179,24669,2013-04-23 18:32:40
43180,17124,2013-04-23 18:36:02
43181,24732,2013-04-23 18:56:06
43182,24740,2013-04-23 18:56:06
43183,3253,2013-04-23 19:21:08
43184,24144,2013-04-23 19:56:20
43185,6341,2013-04-23 20:01:20
43186,24725,2013-04-23 20:31:34
43187,16595,2013-04-23 20:41:33
43188,24144,2013-04-23 20:56:38
43189,17072,2013-04-23 21:16:39
43190,11140,2013-04-23 21:16:39
43191,18008,2013-04-23 21:31:40
43192,24732,2013-04-23 22:16:40
43193,24238,2013-04-23 22:26:39
43194,11621,2013-04-23 22:46:39
43195,666,2013-04-24 00:01:39
43196,24701,2013-04-24 00:26:40
43197,24742,2013-04-24 00:26:40
43198,24701,2013-04-24 00:26:40
43199,16974,2013-04-24 00:56:39
43200,16049,2013-04-24 01:46:40
43201,24750,2013-04-24 01:51:39
43202,13684,2013-04-24 02:01:40
43203,24751,2013-04-24 02:21:40
43204,24748,2013-04-24 02:41:40
43205,21064,2013-04-24 02:56:41
43206,22067,2013-04-24 03:11:41
43207,24753,2013-04-24 03:36:40
43208,24749,2013-04-24 03:36:40
43209,24754,2013-04-24 04:01:40
43210,3008,2013-04-24 05:51:40
43211,24327,2013-04-24 05:51:40
43212,2676,2013-04-24 05:51:40
43213,24706,2013-04-24 07:36:41
43214,24706,2013-04-24 07:41:41
43215,1894,2013-04-24 07:51:41
43216,24757,2013-04-24 07:56:41
43217,10566,2013-04-24 09:21:41
43218,23853,2013-04-24 10:01:41
43219,24762,2013-04-24 10:56:43
43220,24765,2013-04-24 11:01:44
43221,24588,2013-04-24 11:06:45
43222,442,2013-04-24 11:11:45
43223,2040,2013-04-24 11:16:45
43224,14031,2013-04-24 11:26:45
43225,24749,2013-04-24 11:31:50
43226,24758,2013-04-24 11:31:50
43227,760,2013-04-24 11:41:50
43228,24767,2013-04-24 11:56:50
43229,5397,2013-04-24 12:47:01
43230,24769,2013-04-24 12:57:02
43231,24771,2013-04-24 13:17:04
43232,24770,2013-04-24 13:32:07
43233,1894,2013-04-24 13:52:06
43234,11511,2013-04-24 13:58:16
43235,24671,2013-04-24 14:07:15
43236,20213,2013-04-24 14:12:14
43237,24671,2013-04-24 14:12:14
43238,24774,2013-04-24 14:17:15
43239,5407,2013-04-24 14:17:15
43240,24671,2013-04-24 14:32:18
43241,20556,2013-04-24 14:37:17
43242,9759,2013-04-24 14:47:18
43243,24626,2013-04-24 14:52:18
43244,21983,2013-04-24 14:52:18
43245,24671,2013-04-24 14:57:18
43246,24773,2013-04-24 15:02:24
43247,24775,2013-04-24 15:02:24
43248,20489,2013-04-24 15:11:26
43249,16612,2013-04-24 15:17:23
43250,2164,2013-04-24 15:17:23
43251,21240,2013-04-24 15:22:24
43252,1558,2013-04-24 15:22:24
43253,24769,2013-04-24 15:32:24
43254,24772,2013-04-24 15:47:24
43255,24341,2013-04-24 15:57:25
43256,20556,2013-04-24 16:07:24
43257,24784,2013-04-24 16:12:24
43258,24772,2013-04-24 16:22:25
43259,901,2013-04-24 17:10:06
43260,20010,2013-04-24 17:17:25
43261,2199,2013-04-24 17:22:25
43262,24419,2013-04-24 17:27:24
43263,5,2013-04-24 17:47:24
43264,1739,2013-04-24 17:47:24
43265,24784,2013-04-24 17:52:24
43266,24478,2013-04-24 18:17:25
43267,24790,2013-04-24 19:07:25
43268,24564,2013-04-24 19:07:25
43269,17096,2013-04-24 19:12:26
43270,24073,2013-04-24 19:17:26
43271,7290,2013-04-24 19:42:25
43272,24789,2013-04-24 19:42:25
43273,10849,2013-04-24 19:47:26
43274,24788,2013-04-24 20:17:25
43275,17096,2013-04-24 20:42:26
43276,24327,2013-04-24 20:47:26
43277,24794,2013-04-24 21:07:25
43278,24798,2013-04-24 21:17:26
43279,24797,2013-04-24 21:22:27
43280,9196,2013-04-24 21:27:26
43281,24786,2013-04-24 21:42:26
43282,24797,2013-04-24 21:42:26
43283,24794,2013-04-24 21:42:26
43284,24786,2013-04-24 21:52:26
43285,24754,2013-04-24 21:57:26
43286,12868,2013-04-24 21:57:26
43287,24799,2013-04-24 22:02:26
43288,20702,2013-04-24 22:12:26
43289,24789,2013-04-24 22:52:26
43290,24000,2013-04-24 23:07:26
43291,9348,2013-04-24 23:22:26
43292,24801,2013-04-24 23:37:26
43293,8202,2013-04-24 23:37:26
43294,21971,2013-04-25 00:22:26
43295,21971,2013-04-25 00:22:26
43296,21971,2013-04-25 00:42:26
43297,24757,2013-04-25 00:42:26
43298,24757,2013-04-25 00:42:26
43299,24801,2013-04-25 00:57:27
43300,24806,2013-04-25 01:12:27
43301,24807,2013-04-25 01:37:27
43302,12943,2013-04-25 01:57:27
43303,24806,2013-04-25 02:02:27
43304,6434,2013-04-25 02:12:27
43305,24806,2013-04-25 02:22:27
43306,24806,2013-04-25 02:47:27
43307,16930,2013-04-25 03:12:27
43308,24803,2013-04-25 03:12:27
43309,6096,2013-04-25 03:47:27
43310,23946,2013-04-25 03:57:27
43311,10106,2013-04-25 05:47:40
43312,24797,2013-04-25 06:07:40
43313,23890,2013-04-25 06:12:40
43314,24812,2013-04-25 07:22:39
43315,24809,2013-04-25 07:42:40
43316,24810,2013-04-25 07:42:40
43317,11089,2013-04-25 09:07:40
43318,3432,2013-04-25 09:22:39
43319,22514,2013-04-25 09:42:40
43320,10069,2013-04-25 10:07:42
43321,2570,2013-04-25 10:47:10
43322,24824,2013-04-25 11:07:41
43323,16615,2013-04-25 11:07:41
43324,24818,2013-04-25 11:17:41
43325,16306,2013-04-25 11:37:41
43326,24822,2013-04-25 11:47:41
43327,24825,2013-04-25 11:47:41
43328,24827,2013-04-25 11:57:41
43329,24826,2013-04-25 12:12:41
43330,24819,2013-04-25 12:17:41
43331,20556,2013-04-25 12:22:41
43332,7787,2013-04-25 12:42:41
43333,11060,2013-04-25 12:57:41
43334,24833,2013-04-25 13:37:42
43335,24817,2013-04-25 13:42:41
43336,24833,2013-04-25 13:47:41
43337,6913,2013-04-25 13:57:42
43338,17885,2013-04-25 14:02:41
43339,22236,2013-04-25 14:12:41
43340,9161,2013-04-25 14:12:41
43341,24784,2013-04-25 14:32:41
43342,24784,2013-04-25 14:32:41
43343,17488,2013-04-25 14:47:41
43344,601,2013-04-25 15:57:41
43345,8083,2013-04-25 16:07:43
43346,20556,2013-04-25 16:07:43
43347,24515,2013-04-25 16:17:42
43348,13131,2013-04-25 16:22:41
43349,24842,2013-04-25 16:32:41
43350,24831,2013-04-25 16:37:43
43351,24841,2013-04-25 16:47:41
43352,805,2013-04-25 17:12:42
43353,17631,2013-04-25 17:12:42
43354,24771,2013-04-25 17:12:42
43355,17631,2013-04-25 17:12:42
43356,24769,2013-04-25 17:17:41
43357,24846,2013-04-25 17:27:41
43358,24788,2013-04-25 18:07:42
43359,22022,2013-04-25 18:07:42
43360,24850,2013-04-25 18:22:42
43361,24849,2013-04-25 18:22:42
43362,4304,2013-04-25 18:32:49
43363,24811,2013-04-25 18:57:51
43364,24519,2013-04-25 18:57:51
43365,24848,2013-04-25 19:07:52
43366,10165,2013-04-25 19:12:52
43367,24498,2013-04-25 19:12:52
43368,24752,2013-04-25 19:17:52
43369,24853,2013-04-25 19:27:58
43370,24845,2013-04-25 19:37:58
43371,3584,2013-04-25 19:42:58
43372,2040,2013-04-25 19:52:58
43373,13581,2013-04-25 19:59:32
43375,3799,2013-04-25 20:13:03
43376,5344,2013-04-25 20:43:09
43377,22407,2013-04-25 20:43:09
43378,18164,2013-04-25 20:48:09
43379,21006,2013-04-25 20:48:09
43380,20639,2013-04-25 20:58:23
43381,24763,2013-04-25 21:03:17
43382,4325,2013-04-25 21:08:17
43383,20820,2013-04-25 21:18:16
43384,5829,2013-04-25 21:23:16
43385,21186,2013-04-25 21:58:26
43386,13561,2013-04-25 21:58:26
43387,704,2013-04-25 22:08:26
43388,24860,2013-04-25 22:38:27
43389,20181,2013-04-25 22:46:08
43390,20137,2013-04-25 23:03:30
43391,24861,2013-04-25 23:58:37
43392,24863,2013-04-26 00:03:37
43393,13624,2013-04-26 00:23:38
43394,24848,2013-04-26 00:28:40
43395,9281,2013-04-26 01:28:48
43396,21084,2013-04-26 02:03:47
43397,24869,2013-04-26 02:03:47
43398,21138,2013-04-26 02:18:48
43399,24869,2013-04-26 02:33:47
43400,2958,2013-04-26 02:38:47
43401,6461,2013-04-26 02:38:47
43402,24870,2013-04-26 02:48:48
43403,5739,2013-04-26 03:00:14
43404,24743,2013-04-26 03:23:47
43405,24743,2013-04-26 04:03:48
43406,24873,2013-04-26 04:03:48
43407,24874,2013-04-26 04:13:48
43408,24341,2013-04-26 04:43:48
43409,24875,2013-04-26 04:58:48
43410,24877,2013-04-26 07:03:48
43411,22407,2013-04-26 07:28:49
43412,4329,2013-04-26 07:38:49
43413,24811,2013-04-26 07:53:49
43414,253,2013-04-26 08:33:49
43415,8287,2013-04-26 08:43:49
43416,20995,2013-04-26 09:13:49
43417,21946,2013-04-26 09:18:49
43418,24879,2013-04-26 09:18:49
43419,21240,2013-04-26 09:23:49
43420,13038,2013-04-26 10:43:49
43421,24882,2013-04-26 10:48:49
43422,17835,2013-04-26 10:58:49
43423,24879,2013-04-26 11:03:49
43424,24539,2013-04-26 11:03:49
43425,6907,2013-04-26 11:28:49
43426,6907,2013-04-26 11:28:49
43427,24881,2013-04-26 12:18:49
43428,11210,2013-04-26 12:28:49
43429,24102,2013-04-26 12:33:50
43430,2970,2013-04-26 12:43:49
43431,24885,2013-04-26 12:53:49
43432,17835,2013-04-26 13:33:50
43433,17835,2013-04-26 13:33:50
43434,17192,2013-04-26 13:33:50
43435,23956,2013-04-26 13:33:50
43436,24886,2013-04-26 13:38:50
43437,24886,2013-04-26 13:38:50
43438,24871,2013-04-26 13:58:50
43439,24813,2013-04-26 14:08:50
43440,8086,2013-04-26 14:18:50
43441,24885,2013-04-26 14:18:50
43442,24721,2013-04-26 14:28:50
43443,24885,2013-04-26 14:33:50
43444,24885,2013-04-26 14:33:50
43445,253,2013-04-26 14:43:50
43446,24881,2013-04-26 14:48:51
43447,5705,2013-04-26 14:58:50
43448,24890,2013-04-26 15:18:50
43449,20236,2013-04-26 15:23:51
43450,24550,2013-04-26 15:23:51
43451,14860,2013-04-26 15:33:51
43452,3682,2013-04-26 15:38:50
43453,24892,2013-04-26 15:43:50
43454,24892,2013-04-26 15:58:51
43455,14283,2013-04-26 16:28:50
43456,24897,2013-04-26 16:33:50
43458,24891,2013-04-26 16:48:50
43459,10849,2013-04-26 16:58:51
43460,22528,2013-04-26 17:13:53
43461,24890,2013-04-26 17:23:53
43462,4337,2013-04-26 17:38:58
43463,24792,2013-04-26 18:49:07
43464,9671,2013-04-26 18:59:07
43465,333,2013-04-26 19:09:10
43466,24905,2013-04-26 19:29:11
43467,3584,2013-04-26 20:14:21
43468,24341,2013-04-26 21:59:38
43469,24896,2013-04-26 21:59:38
43470,22452,2013-04-26 22:19:43
43471,13991,2013-04-26 22:24:42
43472,13991,2013-04-26 22:24:42
43473,24914,2013-04-26 22:24:42
43474,24914,2013-04-26 22:39:44
43475,24915,2013-04-26 22:39:44
43476,23641,2013-04-26 22:49:44
43477,13991,2013-04-26 23:35:02
43478,5635,2013-04-27 00:05:15
43479,16955,2013-04-27 01:30:24
43481,24341,2013-04-27 02:35:35
43482,24895,2013-04-27 02:40:35
43483,892,2013-04-27 02:40:35
43484,24575,2013-04-27 05:55:57
43485,20995,2013-04-27 06:15:57
43486,20058,2013-04-27 06:20:57
43487,10908,2013-04-27 06:35:59
43488,24137,2013-04-27 07:35:59
43489,24867,2013-04-27 08:05:58
43490,24867,2013-04-27 08:10:59
43491,716,2013-04-27 09:15:58
43492,24905,2013-04-27 09:25:58
43493,24721,2013-04-27 09:55:58
43494,17192,2013-04-27 10:15:59
43495,7046,2013-04-27 10:45:59
43496,24936,2013-04-27 10:45:59
43497,4304,2013-04-27 11:50:59
43498,24626,2013-04-27 12:15:59
43500,511,2013-04-27 13:25:59
43501,10914,2013-04-27 13:31:00
43502,24943,2013-04-27 13:45:59
43503,4564,2013-04-27 14:40:59
43504,22581,2013-04-27 14:40:59
43505,3525,2013-04-27 14:55:59
43506,17039,2013-04-27 15:10:59
43507,24752,2013-04-27 15:20:59
43508,4764,2013-04-27 15:30:59
43511,36,2013-04-27 16:50:59
43512,12750,2013-04-27 17:31:00
43513,21575,2013-04-27 17:31:00
43514,24507,2013-04-27 17:41:00
43515,686,2013-04-27 18:36:00
43516,24951,2013-04-27 18:36:00
43518,24599,2013-04-27 19:06:00
43519,10026,2013-04-27 20:06:15
43520,22357,2013-04-27 20:21:28
43521,25,2013-04-27 20:51:29
43522,24199,2013-04-27 21:41:48
43523,24949,2013-04-27 21:46:47
43524,24071,2013-04-27 23:02:06
43525,686,2013-04-27 23:04:42
43526,20981,2013-04-27 23:22:08
43527,23840,2013-04-28 00:32:16
43528,22047,2013-04-28 00:42:22
43529,24531,2013-04-28 00:47:23
43530,24609,2013-04-28 00:47:23
43531,21409,2013-04-28 01:17:29
43532,20307,2013-04-28 01:47:37
43533,2676,2013-04-28 01:52:37
43534,24959,2013-04-28 02:37:43
43535,24960,2013-04-28 02:37:43
43536,24959,2013-04-28 02:52:50
43537,253,2013-04-28 03:27:56
43538,24962,2013-04-28 03:48:03
43539,24962,2013-04-28 03:48:03
43540,4360,2013-04-28 03:58:05
43541,24926,2013-04-28 04:43:20
43542,24730,2013-04-28 05:48:34
43543,1549,2013-04-28 06:03:34
43544,24614,2013-04-28 06:23:41
43545,13419,2013-04-28 07:13:54
43546,13419,2013-04-28 07:13:54
43547,24820,2013-04-28 07:18:54
43548,10112,2013-04-28 08:19:08
43549,24942,2013-04-28 09:04:16
43550,24954,2013-04-28 09:29:22
43552,24973,2013-04-28 10:19:22
43553,303,2013-04-28 11:39:23
43554,24971,2013-04-28 12:14:23
43555,24896,2013-04-28 12:39:24
43556,10488,2013-04-28 12:44:24
43557,24954,2013-04-28 13:39:24
43558,22528,2013-04-28 13:54:24
43559,24952,2013-04-28 13:54:24
43560,686,2013-04-28 14:34:23
43561,16116,2013-04-28 14:59:24
43562,101,2013-04-28 15:09:24
43563,11028,2013-04-28 15:19:24
43564,22100,2013-04-28 15:24:24
43565,22236,2013-04-28 15:49:24
43566,9330,2013-04-28 16:39:24
43567,14163,2013-04-28 16:39:24
43568,9330,2013-04-28 16:49:25
43569,24978,2013-04-28 16:54:24
43570,4376,2013-04-28 17:39:25
43571,4478,2013-04-28 17:59:24
43572,24905,2013-04-28 18:24:24
43573,8180,2013-04-28 18:29:24
43574,24788,2013-04-28 18:34:25
43575,21031,2013-04-28 19:04:25
43578,24978,2013-04-28 20:09:25
43579,10227,2013-04-28 20:39:25
43580,8180,2013-04-28 20:44:25
43581,24975,2013-04-28 20:54:25
43582,9342,2013-04-28 21:04:25
43583,24627,2013-04-28 21:09:27
43584,24639,2013-04-28 21:09:27
43585,24988,2013-04-28 21:29:58
43586,9495,2013-04-28 21:34:58
43587,9495,2013-04-28 21:34:58
43588,9330,2013-04-28 22:04:58
43589,24989,2013-04-28 22:29:59
43590,24498,2013-04-28 23:04:58
43591,16733,2013-04-28 23:14:59
43592,862,2013-04-28 23:39:58
43593,24990,2013-04-28 23:44:59
43594,24990,2013-04-28 23:49:59
43595,521,2013-04-29 00:35:01
43596,24319,2013-04-29 00:40:01
43597,5463,2013-04-29 01:40:18
43598,10459,2013-04-29 02:50:26
43599,24978,2013-04-29 03:50:46
43600,199,2013-04-29 04:35:52
43601,962,2013-04-29 04:35:52
43602,16250,2013-04-29 04:56:01
43603,14420,2013-04-29 06:22:26
43604,4257,2013-04-29 06:32:26
43605,10950,2013-04-29 06:52:36
43606,19981,2013-04-29 07:17:36
43607,24971,2013-04-29 07:52:53
43608,24997,2013-04-29 07:57:53
43609,24662,2013-04-29 07:57:53
43610,9671,2013-04-29 08:07:53
43611,23719,2013-04-29 09:08:01
43612,23719,2013-04-29 10:48:01
43613,4856,2013-04-29 10:53:00
43614,25003,2013-04-29 10:58:00
43615,4856,2013-04-29 11:03:00
43616,6029,2013-04-29 11:08:00
43617,10389,2013-04-29 11:33:00
43618,12891,2013-04-29 11:38:00
43619,24994,2013-04-29 11:53:00
43620,13680,2013-04-29 12:13:00
43621,25010,2013-04-29 12:13:00
43622,25007,2013-04-29 12:18:00
43623,159,2013-04-29 12:28:00
43624,24997,2013-04-29 12:58:01
43626,25003,2013-04-29 13:28:01
43627,24867,2013-04-29 13:28:01
43628,2817,2013-04-29 13:33:00
43629,3903,2013-04-29 13:33:00
43630,22192,2013-04-29 13:33:00
43631,25000,2013-04-29 13:38:01
43632,25012,2013-04-29 13:43:01
43633,805,2013-04-29 13:53:00
43634,21846,2013-04-29 13:53:00
43635,16075,2013-04-29 14:03:01
43636,24350,2013-04-29 14:03:01
43637,14045,2013-04-29 14:38:01
43638,21260,2013-04-29 14:38:01
43639,24091,2013-04-29 14:38:01
43640,9384,2013-04-29 14:53:01
43641,333,2013-04-29 15:38:01
43642,24091,2013-04-29 15:48:01
43644,1909,2013-04-29 16:23:01
43645,25017,2013-04-29 16:23:01
43646,25020,2013-04-29 16:23:01
43647,24449,2013-04-29 16:28:02
43650,25017,2013-04-29 16:48:02
43651,25021,2013-04-29 16:48:02
43652,22236,2013-04-29 16:53:01
43653,25014,2013-04-29 17:18:02
43654,25025,2013-04-29 17:28:01
43655,22468,2013-04-29 17:33:02
43656,919,2013-04-29 17:53:01
43658,24998,2013-04-29 18:08:02
43659,25027,2013-04-29 18:18:02
43660,266,2013-04-29 18:23:02
43661,25028,2013-04-29 18:33:02
43662,25016,2013-04-29 18:38:02
43663,10191,2013-04-29 20:03:03
43664,10308,2013-04-29 20:03:03
43665,25034,2013-04-29 20:08:02
43666,23817,2013-04-29 20:08:02
43667,25031,2013-04-29 20:23:02
43668,25032,2013-04-29 20:33:02
43669,23722,2013-04-29 21:38:03
43670,25037,2013-04-29 21:58:02
43671,25037,2013-04-29 21:58:02
43672,10963,2013-04-29 22:18:03
43673,22543,2013-04-29 22:33:05
43674,25039,2013-04-29 23:13:10
43675,22543,2013-04-29 23:13:10
43676,22543,2013-04-29 23:23:10
43677,364,2013-04-29 23:33:14
43678,25036,2013-04-29 23:43:15
43679,805,2013-04-30 00:28:56
43680,20307,2013-04-30 00:33:57
43681,5836,2013-04-30 00:43:57
43682,3310,2013-04-30 00:59:01
43683,704,2013-04-30 01:14:00
43684,24404,2013-04-30 01:29:03
43685,1088,2013-04-30 01:39:04
43686,22452,2013-04-30 01:54:04
43687,14514,2013-04-30 02:09:11
43688,25028,2013-04-30 02:44:17
43689,25028,2013-04-30 02:44:17
43690,21575,2013-04-30 02:59:24
